번호,H S K,한 글 품 명,영 문 품 명,칠레,싱가 포르,EFTA,아세안,인도,EU (25.7.1~ 26.6.30),EU (26.7.1~ 27.6.30),페루,미국,콜롬 비아,튀르 키예,캐나다,호주,베트남,중국,뉴질 랜드,중미- 코스타리카,중미- 엘살바도르,중미- 온두 라스,중미-니카 라과,중미-파나마,영국 (25.7.1~ 26.6.30),영국 (26.7.1~ 27.6.30),인도네시아,이스 라엘,캄보 디아,RCEP- 뉴질 랜드,RCEP- 아세안,RCEP- 일본,RCEP- 중국,RCEP- 호주,필리핀,UAE
1371,2208.70.2000,오가피주,Ogarpiⓚ wine,0,미양허,미양허,0,10,0,0,0,0,6.2,20,0,2.6,0,8,4,미양허,미양허,미양허,미양허,미양허,0,0,0,20,0,13.3,13.3,미양허,13.3,13.3,0,20
1372,2208.70.9000,리큐르류 및 코디얼(기타),Other liqueurs and cordials,0,0,18,5,10,0,0,0,0,0,0,0,0,0,4,0,6.6,8.3,6.6,6.6,10,0,0,1,12,1.4,13.3,13.3,13.3,13.3,13.3,4.3,16
1373,2208.90.1000,브랜디류(제2208.20호 제외),Brandies other than that of subheading 2208.20,0,0,0,5,10,0,0,0,0,0,0,0,2.6,0,0,0,6.6,8.3,6.6,6.6,10,0,0,1,12,1.4,10,10,10,10,10,1,20
1374,2208.90.4000,소주,Sojuⓚ,0,미양허,0,0,미양허,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,20,20,22.5,20,20,0,0
1375,2208.90.6000,고량주,Kaoliang wine,0,0,미양허,0,미양허,0,0,0,0,0,30,0,0,0,12,0,10,12.5,10,10,15,0,0,0,6,0,20,20,20,20,20,0,24
1376,2208.90.7000,데낄라,Tequila,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,8.3,6.6,6.6,10,0,0,0,4,0,0,0,10,10,0,0,16
1377,2208.90.9000,주정음료(기타),Other spirituous beverages,0,0,,5,미양허,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,18,1.4,20,20,미양허,20,20,3,24
1378,2209.00.1000,양조식초,Brewery vinegar,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,3.3,2.6,2.6,4,0,0,0,1.6,0,0,0,0,0,0,0,6.4
1379,2209.00.9000,식초 대용물(기타),Vinegar substitutes,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,4,4,4,4,4,0,6.4
1380,2301.10.1000,"육아나 설육의 고운 가루, 거친가루, 펠릿","Flours, meals and pellets (Of meat or meat offal)",미양허,0,8.1(CH 미양허),0,미양허,0,0,0,0,2.8,0,0,9,0,3.6,0,미양허,미양허,미양허,미양허,미양허,0,0,0,9,0,6.8,6.8,미양허,6.8,미양허,0,7.2
1381,2301.10.2000,수지박,Greaves,0,0,0(CH 미양허),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,2302.10.0000,박류(옥수수의 것),"Bran, sharps, residues (Of maize)",0,0,0(CH 미양허),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,2302.30.0000,박류(밀의 것),"Bran, sharps, residues (Of wheat)",0,0,0(CH 미양허),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1384,2302.40.1000,박류(쌀의 것),"Bran, sharps, residues (Of rice)",0,0,0(CH 미양허),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1385,2302.40.9000,박류(기타 곡물의 것),"Bran, sharps, residues (Of other cereals)",0,0,0(CH 미양허),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,2302.50.0000,박류(채두류의 것),"Bran, sharps, residues (Of leguminous plants)",0,0,0(CH 미양허),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,2303.10.0000,전분박과 이와 유사한 박류,Residues of starch manufacture and similar residues,0,0,0(CH 미양허),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,2303.20.0000,"비트펄프, 버개스, 기타 설탕 제조시에 생기는 웨이스트","Beet-pulp, bagasse and other waste of sugar manufacture",0,0,0(CH 미양허),0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,0,0,0
1389,2303.30.1000,양조 또는 증류할 때 생기는 박과 웨이스트(사료용),Brewing or distilling dregs and waste (For feeding),0,0,0(CH 미양허),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,2303.30.9000,양조 또는 증류할 때 생기는 박과 웨이스트(기타),Brewing or distilling dregs and waste (Other),0,0,0(CH 미양허),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1391,2304.00.0000,대두유를 추출시 얻어지는 오일케이크 및 고형의 유박,Oil-cake and other solid residues (From the extraction of soyabean oil),0,0,0(CH 미양허),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,2305.00.0000,땅콩유를 추출시 얻어지는 오일케이크 및 고형의 유박,Oil-cake and other solid residues (From the extraction of Ground-nut oil),0,0,0(CH 미양허),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,2306.10.0000,오일케이크 및 유박(목화씨에서 나온 것),Oil-cake and other solid residues (Of cotton seeds),0,0,0(CH 미양허),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,2306.20.0000,오일케이크 및 유박(아마씨에서 나온 것),Oil-cake and other solid residues (Of linseed),0,0,0(CH 미양허),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,2306.30.0000,오일케이크 및 유박(해바라기씨에서 나온 것),Oil-cake and other solid residues (Of sunflower seeds),0,0,0(CH 미양허),0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,2306.41.0000,오일케이크 및 유박(저에루크산 유채씨에서 나온 것),Oil-cake and other solid residues (Of low erucic acid rape or colza seeds),0,0,0(CH 미양허),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,2306.49.0000,오일케이크 및 유박(기타 유채에서 나온것),Oil-cake and other solid residues (Other),0,0,0(CH 미양허),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,2306.50.0000,오일케이크 및 유박(야자 또는 코프라에서 나온 것),Oil-cake and other solid residues (Of coconut or copra),0,0,0(CH 미양허),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,2306.60.0000,오일케이크 및 유박(팜 너트나 핵에서 나온 것),Oil-cake and other solid residues (Of palm nut or kernels),0,0,0(CH 미양허),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,2306.90.1000,오일케이크 및 유박(참깨에서 나온 것),Oil-cake and other solid residues (Of sesamum seeds),미양허,0,미양허,0,31.5% or 36원/kg,0,0,0,0,63% or 72원/kg,63% or 72원/kg,0,0,0,"25.2% 또는 28원/kg, 양자 중 고액(율)",0,미양허,미양허,미양허,미양허,미양허,0,0,0,"63% 또는 72원/kg, 양자 중 고액(율)",0,42.0% 또는 48원/kg 양자 중 고액(율),42.0% 또는 48원/kg 양자 중 고액(율),미양허,"42.0% 또는 48원/kg, 양자 중 고액(율)",42.0% 또는 48원/kg 양자 중 고액(율),0,"63.0% 또는 72원/kg, 양자 중 고액(율)"
1401,2306.90.2000,오일케이크 및 유박(들깨에서 나온 것),Oil-cake and other solid residues (Of perilla seeds),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,2306.90.3000,오일케이크 및 유박(옥수수 씨눈에서 나온 것),Oil-cake and other solid residues (Of Maize germ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,0,0,0
1403,2306.90.9000,오일케이크 및 유박(기타),Oil-cake and other solid residues (Other),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,2307.00.0000,와인리스와 생주석,Wine less; argol,0,0,0(CH 미양허),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,2308.00.1000,"도토리(사료용, 식물성 웨이스트 등)","Acorns (Vegetable materials and vegetable waste, residues and by-products)",0,미양허,4,0,0,0,0,0,0,0,0,0,0,0,2,0,1.6,2,1.6,1.6,2.5,0,0,0,3,0,3.3,3.3,3.3,3.3,3.3,0,5
1406,2308.00.2000,"마로니에열매(사료용, 식물성 웨이스트용)","Horse-chestnuts (Vegetable materials and vegetable waste, residues and by-products)",0,미양허,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,2,1.6,1.6,2.5,0,0,0,3,0,2.5,2.5,2.5,2.5,2.5,0,5
1407,2308.00.3000,"목화씨 껍질(사료용, 식물성 웨이스트용)","Cotton seed hulls (Vegetable materials and vegetable waste, residues and by-products)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,2.5,2.5,2.5,0,0
1408,2308.00.9000,사료용 식물성 부산물(기타) ,"Other vegetable materials and vegetable waste, residues and by-products",미양허,0,미양허,5,미양허,0,0,0,0,14.5,46.4,0,0,0,"0/46.4(*38,000M/T) TRQ",0,미양허,미양허,미양허,미양허,미양허,0,0,미양허,46.4,5,미양허,미양허,미양허,미양허,미양허,미양허,46.4
1409,2309.10.1000,개 사료,Dog food (For retail sale),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,2.5,2.5,2.5,0,0
1410,2309.10.2000,고양이 사료,Cat food (For retail sale),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,2.5,2.5,2.5,0,0
1411,2309.90.1010,배합사료(양돈용),Assorted feeds of 「The Enforcement Rules for the Control of livestock and fish feed Act」 for pigs (For retail sale),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,2.1,2.1,2.1,2.1,2.1,0,0
1412,2309.90.1020,배합사료(양계용),Assorted feeds of 「The Enforcement Rules for the Control of livestock and fish feed Act」 for fowls (For retail sale),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,2.1,2.1,2.1,2.1,2.1,0,0
1413,2309.90.1030,배합사료(어류용),Assorted feeds of 「The Enforcement Rules for the Control of livestock and fish feed Act」 for fish (For retail sale),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,2.5,2.5,2.5,0,0
1414,2309.90.1040,배합사료(축우용),Assorted feeds of 「The Enforcement Rules for the Control of livestock and fish feed Act」 for bovine (For retail sale),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,2.1,2.1,2.1,2.1,2.1,0,0
1415,2309.90.1091,배합사료(대용유),Assorted feeds of 「The Enforcement Rules for the Control of livestock and fish feed Act」 of milk replacer (For retail sale),미양허,0,미양허(CH 56.8),0,35.5,0,0,0,0,22.1,71,0,9.4,0,28.4,14.2,미양허,미양허,미양허,미양허,미양허,0,0,0,71,0,47.3,47.3,미양허,47.3,47.3,0,63.9
1416,2309.90.1099,배합사료(기타) ,Other assorted feeds of「The Enforcement Rules for the Control of livestock and fish feed Act」 (For retail sale),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,2.5,2.5,2.5,0,0
1417,2309.90.2010,보조사료(무기물 혹은 광물질을 주로 한 것),Supplementary feeds of  「The Enforcement Rules for the Control of livestock and fish feed Act」 (Chiefly on the basis of inorganic substances or minerals),미양허,0,미양허(CH 40.5),40.4,미양허,0,0,0,0,15.8,45.5,0,6.7,40.4,20.2,10.1,미양허,미양허,미양허,미양허,미양허,0,0,29.6,50.6,26.9,33.7,33.7,미양허,33.7,33.7,35,45.5
1418,2309.90.2020,보조사료(향미제를 주로 한 것),Supplementary feeds of  「The Enforcement Rules for the Control of livestock and fish feed Act」 (Chiefly on the basis of flavourings),미양허,0,미양허(CH 40.5),40.4,미양허,0,0,0,0,15.8,45.5,0,6.7,40.4,20.2,10.1,미양허,미양허,미양허,미양허,미양허,0,0,29.6,50.6,26.9,33.7,33.7,미양허,33.7,33.7,35,45.5
1419,2309.90.2030,보조사료(비타민을 주로 한 것),Supplementary feeds of  「The Enforcement Rules for the Control of livestock and fish feed Act」 (Chiefly on the basis of vitamins),미양허,0,미양허(CH 40.5),40.4,미양허,0,0,0,0,15.8,45.5,0,6.7,0,20.2,10.1,미양허,미양허,미양허,미양허,미양허,0,0,29.6,50.6,26.9,33.7,33.7,미양허,33.7,33.7,35,45.5
1420,2309.90.2099,보조사료(기타),Other supplementary feeds,미양허,0,미양허(CH 40.5),40.4,미양허,0,0,0,0,15.8,45.5,0,6.7,0,20.2,10.1,미양허,미양허,미양허,미양허,미양허,0,0,29.6,50.6,26.9,33.7,33.7,미양허,33.7,33.7,29.6,
1421,2309.90.3010,사료첨가제(항생물질을 주로 한 것),"Feed additives of 「The Enforcement Rules for the Control of Veterinary Drugs, Etc」 (Chiefly on the basis of antibiotics)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,2.5,2.5,2.5,0,0
1422,2309.90.3020,사료첨가제(비타민을 주로 한 것),"Feed additives of 「The Enforcement Rules for the Control of Veterinary Drugs, Etc」 (Chiefly on the basis of vitamins)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,2309.90.3030,사료첨가제(미량 광물질을 주로 한 것),"Feed additives of 「The Enforcement Rules for the Control of Veterinary Drugs, Etc」 (Chiefly on the basis of micro minerals)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1424,2309.90.3090,사료첨가제(기타),"Feed additives of 「The Enforcement Rules for the Control of Veterinary Drugs, Etc」 (Other)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,2309.90.9010,낚시용 떡밥,Bait for fishing,미양허,0,미양허(CH 40.5),40.4,미양허,0,0,0,0,15.8,45.5,0,6.7,40.4,20.2,10.1,미양허,미양허,미양허,미양허,미양허,0,0,4,5,3.3,3.3,3.3,미양허,미양허,3.3,4.3,4.5
1426,2309.90.9090,사료용 조제품(기타(「사료관리법」에 따른 단미사료 포함),Other (including Single-compound feed of 「The Enforcement Rules for the Control of livestock and fish feed Act」),미양허,0,미양허(CH 40.5),40.4,미양허,0,0,0,0,15.8,45.5,0,6.7,40.4,20.2,10.1,미양허,미양허,미양허,미양허,미양허,0,0,29.6,50.6,26.9,33.7,33.7,미양허,미양허,33.7,29.6,45.5
1427,2401.10.1000,잎담배(황색종),Tobacco (Not stemmed/flue-cured),미양허,미양허,미양허,0,미양허,0,0,0,0,0,NS,20,0,0,4,0,9.3,10.6,9.3,9.3,12,0,0,0,20,0,13.3,13.3,미양허,13.3,13.3,0,16
1428,2401.10.2000,잎담배(버어리종),Tobacco (Not stemmed/burley),미양허,미양허,미양허,0,미양허,0,0,0,0,0,NS,20,0,0,4,0,9.3,10.6,9.3,9.3,12,0,0,0,20,0,13.3,13.3,미양허,13.3,13.3,0,16
1429,2401.10.3000,잎담배(오리엔트종),Tobacco (Not stemmed/oriental),미양허,0,미양허(IS 18),0,10,0,0,0,0,6.2,0,0,0,0,4,0,미양허,미양허,미양허,미양허,미양허,0,0,0,20,0,10,10,미양허,미양허,10,0,0
1430,2401.10.9000,잎담배(기타),Tobacco (Not stemmed/other),미양허,0,미양허(IS 18),0,10,0,0,0,0,0,NS,0,0,0,4,0,9.3,10.6,9.3,9.3,12,0,0,0,20,0,13.3,13.3,미양허,13.3,13.3,0,16
1431,2401.20.1000,잎담배(황색종/주맥제거),Tobacco (Stemmed/flue-cured),미양허,미양허,미양허,0,미양허,0,0,0,0,0,NS,20,0,0,8,0,9.3,10.6,9.3,9.3,12,0,0,0,20,0,13.3,13.3,미양허,미양허,13.3,0,16
1432,2401.20.2000,잎담배(버어리종/주맥제거),Tobacco (Stemmed/burley),미양허,미양허,미양허,0,미양허,0,0,0,0,0,NS,20,0,0,4,0,9.3,10.6,9.3,9.3,12,0,0,0,20,0,10,10,미양허,미양허,10,0,16
1433,2401.20.3000,잎담배(오리엔트종/주맥제거),Tobacco (Stemmed/oriental),0,미양허,미양허,0,10,0,0,0,0,0,0,20,0,0,8,0,9.3,10.6,9.3,9.3,12,0,0,0,20,0,13.3,13.3,미양허,13.3,13.3,0,0
1434,2401.20.9000,잎담배(기타/주맥제거),Tobacco (Stemmed/other),0,미양허,미양허,0,10,0,0,0,0,0,NS,20,0,0,4,0,9.3,10.6,9.3,9.3,12,0,0,0,20,0,10,10,미양허,미양허,10,0,16
1435,2401.30.1000,잎의 주맥,Tobacco refuse (Stems),미양허,미양허,미양허,0,미양허,0,0,0,0,0,NS,20,0,0,8,0,9.3,10.6,9.3,9.3,12,0,0,0,20,0,13.3,13.3,미양허,13.3,13.3,0,16
1436,2401.30.2000,잎 부스러기,Tobacco refuse (Scraps),미양허,미양허,미양허,0,10,0,0,0,0,0,NS,20,0,0,4,0,9.3,10.6,9.3,9.3,12,0,0,0,20,0,10,10,미양허,미양허,10,0,16
1437,2401.30.9000,담배부산물 기타 ,Other tobacco refuse,미양허,미양허,미양허,0,5,0,0,0,0,0,NS,20,0,0,4,0,9.3,10.6,9.3,9.3,12,0,0,0,20,0,10,10,미양허,미양허,10,0,16
1438,2402.10.1000,시가,Cigar,미양허,미양허,미양허,0,5,0,0,0,0,0,NS,40,5.3,0,8,8,8,12,8,8,16,0,0,0,40,0,20,20,미양허,미양허,20,0,0
1439,2402.10.2000,셔루트,Cheroot,미양허,미양허,미양허,0,5,0,0,0,0,0,NS,40,5.3,0,8,8,8,12,8,8,16,0,0,0,40,0,20,20,미양허,미양허,20,0,0
1440,2402.10.3000,시가릴로,Cigarillos,미양허,미양허,미양허,0,5,0,0,0,0,0,NS,40,5.3,0,8,8,18.6,21.3,0,18.6,24,0,0,0,40,0,20,20,미양허,미양허,20,0,0
1441,2402.20.1000,필터담배,Filter tip cigarettes,미양허,미양허,미양허,0,미양허,2.5,0,0,0,10.6,40,40,5.3,0,16,8,미양허,미양허,미양허,미양허,미양허,2.5,0,0,40,0,26.7,26.7,미양허,26.7,26.7,0,0
1442,2402.20.9000,궐련(기타),Other cigarettes,0,0,미양허(CH 36),0,20,2.5,0,0,0,10.6,NS,0,5.3,0,16,8,미양허,미양허,미양허,미양허,미양허,2.5,0,0,40,0,26.7,26.7,미양허,26.7,26.7,0,0
1443,2402.90.0000,"시가, 궐련 기타 ",Other tobacco substitutes,미양허,미양허,미양허,0,5,0,0,0,0,0,NS,40,5.3,0,8,8,18.6,21.3,18.6,18.6,24,0,0,0,40,0,20,20,미양허,미양허,20,0,0
1444,2403.11.0000,흡연용 담배(이 류의 소호주 제1호에 규정된 워터파이프담배),Smoking tobacco (Water pipe tobacco in subheading Note 1 to this Chapter),0,0,미양허,0,5,0,0,0,0,0,0,0,5.3,0,8,8,13.3,16.6,13.3,13.3,20,0,0,0,40,0,20,20,미양허,미양허,20,0,0
1445,2403.19.1000,흡연용 담배 기타(파이프 담배),Smoking tobacco (Pipe tobacco),미양허,미양허,미양허,0,20,0,0,0,0,12.5,NS,40,5.3,0,8,8,미양허,미양허,미양허,미양허,미양허,0,0,0,40,0,20,20,미양허,미양허,20,0,0
1446,2403.19.9000,흡연용 담배 기타(기타),Other smoking tobacco,0,0,미양허,0,5,0,0,0,0,0,0,0,5.3,0,8,8,13.3,16.6,13.3,13.3,20,0,0,0,40,0,20,20,미양허,미양허,20,0,0
1447,2403.91.1000,판상엽,Tobacco sheets,미양허,미양허,미양허,0,0,0,0,0,0,10.2,32.8,32.8,4.3,0,6.5,6.5,15.3,17.4,15.3,15.3,19.6,0,0,0,32.8,0,16.4,16.4,미양허,미양허,16.4,0,0
1448,2403.91.9000,"균질화, 재구성한 담배(기타) ",Other homogenised or reconstituted tobacco,미양허,미양허,미양허,0,0,0,0,0,0,12.5,NS,40,5.3,0,8,8,18.6,21.3,18.6,18.6,24,0,0,0,40,0,20,20,미양허,미양허,20,0,0
1449,2403.99.1000,씹는 담배,Chewing tobacco,미양허,미양허,미양허,0,5,0,0,0,0,12.5,NS,40,5.3,0,8,8,18.6,21.3,18.6,18.6,24,0,0,0,40,0,26.7,26.7,미양허,26.7,26.7,0,0
1450,2403.99.2000,코 담배,Snuff,미양허,미양허,미양허,0,5,0,0,0,0,12.5,NS,40,5.3,0,8,8,18.6,21.3,18.6,18.6,24,0,0,0,40,0,26.7,26.7,미양허,26.7,26.7,0,0
1451,2403.99.3000,담배의 추출물과 에센스,Tobacco extracts and essences,미양허,미양허,미양허,0,5,0,0,0,0,12.5,NS,40,5.3,0,8,8,18.6,21.3,18.6,18.6,24,0,0,0,40,0,26.7,26.7,미양허,26.7,26.7,0,0
1452,2403.99.4000,입안에 머금는 담배(예: 스누스),"Tobacco holding in one's mouth (For example, Snus)",미양허,미양허,미양허,0,5,0,0,0,0,12.5,NS,40,5.3,0,8,8,18.6,21.3,18.6,18.6,24,0,0,0,40,0,26.7,26.7,미양허,26.7,26.7,0,0
1453,2403.99.9000,기타 담배,Other tobacco,미양허,미양허,미양허,0,5,0,0,0,0,12.5,NS,40,5.3,0,8,8,18.6,21.3,18.6,18.6,24,0,0,0,40,0,20,20,미양허,미양허,20,0,0
1454,2404.11.0000,"담배, 재구성한 담배를 함유한 것(무연소 흡입)",Containing tobacco or reconstituted tobacco (Products intended for inhalation without combustion),미양허,미양허,미양허,0,,0,0,0,0,12.5,NS,40,5.3,0,8,8,18.6,21.3,18.6,18.6,24,0,0,0,40,0,20,20,미양허,미양허,20,0,0
1455,2404.19.1000,담배대용물을 함유한 것,Containing tobacco substitutes,미양허,미양허,미양허,0,5,0,0,0,0,12.5,NS,40,5.3,0,8,8,18.6,21.3,18.6,18.6,24,0,0,0,40,0,20,20,미양허,미양허,20,0,0
1456,2404.19.9090,기타 담배 대용물을 함유한 것,Other Containing tobacco substitutes,미양허,미양허,미양허,0,5,0,0,0,0,12.5,NS,40,5.3,0,8,8,18.6,21.3,18.6,18.6,24,0,0,0,40,0,20,20,미양허,미양허,20,0,0
1457,2404.91.0000,경구(經口)용 담배,For oral application tobacco,0,0,4.8,0,미양허,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,5.3,5.3,미양허,미양허,5.3,0,6.4
1458,2825.50.2010,수산화구리[농약원제(農藥原劑)(「농약관리법」에 따라 등록된 것으로 한정한다)],Copper hydroxides [Material for manufacturing agricultural chemicals (registered material under the Agricultural Chemicals Management Act)],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,2827.41.2010,수산화염화구리[농약원제(農藥原劑)(「농약관리법」에 따라 등록된 것으로 한정한다)],Of copper [Material for manufacturing agricultural chemicals (registered material under the Agricultural Chemicals Management Act)],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1460,2833.25.1000,황산구리[농약원제(農藥原劑)(「농약관리법」에 따라 등록된 것으로 한정한다)],Of copper [Material for manufacturing agricultural chemicals (registered material under the Agricultural Chemicals Management Act)],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1461,2852.90.3000,소호 제3501.90호의 카세인산염과 그 밖의 카세인 유도체의 것(커피크리머 제조용은 제외한다),Of caseinates and other casein derivatives of subheading 3501.90 (Excluding those for manufacturing coffee creamer),0,0,미양허,0,10,0,0,0,0,0,,0,0,0,4,0,4,6,4,4,8,0,0,0,12,0,10,10,10,10,10,0,16
1462,2852.90.9000,"기타 카세인산염과 카세인 유도체의 것(소호 제3502.90호, 제3504.00호의 것)",Other caseinates and other casein derivatives (Of subheading 3502.90 or 3504.00),0,0,,,0,0,0,0,0,0,,0,,0,,,0,,,,,0,0,0,,0,,,,,,0,0
1463,2905.43.0000,만니톨,Mannitol,0,0,미양허,5,0,0,0,0,0,0,0,0,0,5,3.2,0,2.6,3.3,2.6,2.6,4,0,0,3,4.8,3.3,5.3,5.3,미양허,5.3,5.3,3,7.2
1464,2905.44.0000,디-글루시톨(소르비톨),D-glucitol (Sorbitol),0,0,미양허,5,4,0,0,0,0,0,0,0,0,5,8,0,2.6,3.3,2.6,2.6,4,0,0,3.6,1.6,3.3,미양허,미양허,미양허,미양허,미양허,미양허,0
1465,2909.30.9010,방향족(芳香族)에테르와 이들의 할로겐화유도체·술폰화유도체·니트로화유도체·니트로소화유도체[농약원제(農藥原劑)(「농약관리법」에 따라 등록된 것으로 한정한다)],"Aromatic ethers and their halogenated, sulphonated, nitrated or nitrosated derivatives [Material for manufacturing agricultural chemicals (registered material under the Agricultural Chemicals Management Act)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1466,2909.50.0000,"에테르페놀, 에테르알코올페놀과 이들의 할로겐화유도체·술폰화유도체·니트로화유도체·니트로소화유도체","Ether-phenols, ether-alcohol-phenols and their halogenated, sulphonated, nitrated or nitrosated derivatives",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0
1467,2914.79.1000,케톤·퀴논(그 밖의 산소관능 결합을 한 것인지에 상관없다)과 이들의 할로겐화유도체·술폰화유도체·니트로화유도체·니트로소화유도체[농약원제(農藥原劑)(「농약관리법」에 따라 등록된 것으로 한정한다)],"Ketones and quinones, whether or not with other oxygen function, and their halogenated, sulphonated, nitrated or nitrosated derivatives [Material for manufacturing agricultural chemicals (registered material under the Agricultural Chemicals Management Act)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
